STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.27706653E8,2.33241597E8,2.39026415E8,2.45034711E8,2.51292534E8,2.57806104E8,2.64528156E8,2.714994E8,2.78774032E8,2.86291766E8,2.94071521E8,3.02095262E8,3.1030305E8,3.18974077E8,3.28098223E8,3.37484491E8,3.47140248E8,3.56939418E8,3.67476902E8,3.78695833E8,3.89959247E8,4.01805572E8,4.14407128E8,4.268998E8,4.39338948E8,4.52261445E8,4.65510912E8,4.79171693E8,4.92983652E8,5.07001395E8,5.21314712E8,5.3562167E8,5.50274082E8,5.6557078E8,5.80801913E8,5.9638225E8,6.1255397E8,6.28853819E8,6.45803591E8,6.63257231E8,6.81125107E8,6.99588585E8,7.18662153E8,7.38316131E8,7.58653144E8,7.79665113E8,8.01269368E8,8.23564883E8,8.46656872E8,8.70347292E8,8.94666657E8,9.19528126E8,9.4497031E8,9.71232906E8,9.97961037E8,1.025251114E9,1.052824144E9,1.080941647E9,1.109997E9,1.139315618E9,1.169015451E9,1.199011925E9,1.229208573E9,1.259889959E9,1.291044964E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8767492.0,8927466.0,9111719.0,9300542.0,9487757.0,9670463.0,9846482.0,1.0014042E7,1.0181338E7,1.035336E7,1.0526671E7,1.0702728E7,1.0876065E7,1.1041388E7,1.1199859E7,1.1364129E7,1.1541204E7,1.1728016E7,1.1915233E7,1.2105153E7,1.229838E7,1.2490529E7,1.268385E7,1.287495E7,1.3067491E7,1.3275197E7,1.349215E7,1.370772E7,1.392407E7,1.414887E7,1.4379862E7,1.4610383E7,1.4735408E7,1.483741E7,1.4970002E7,1.5087617E7,1.5248657E7,1.5435138E7,1.5624755E7,1.5698038E7,1.5786741E7,1.6017863E7,1.6250203E7,1.6441139E7,1.6597133E7,1.6699341E7,1.6868546E7,1.704745E7,1.7228345E7,1.7398922E7,1.75752E7,1.774822E7,1.7926451E7,1.8107202E7,1.8292084E7,1.8482578E7,1.8671045E7,1.8865506E7,1.9084934E7,1.9293697E7,1.9472157E7,1.9646549E7,1.9852364E7,2.0031262E7,2.0193405E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Iraq,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7022052.0,7194553.0,7413875.0,7667928.0,7929566.0,8202140.0,8485104.0,8778869.0,9085016.0,9403356.0,9735611.0,1.0077809E7,1.0430164E7,1.0795869E7,1.1167761E7,1.1543639E7,1.1927651E7,1.2331046E7,1.2753355E7,1.3170365E7,1.3591992E7,1.4006381E7,1.4406083E7,1.4840555E7,1.5310733E7,1.568343E7,1.6074145E7,1.6521049E7,1.6908819E7,1.7364542E7,1.7581206E7,1.7767253E7,1.8300845E7,1.9201195E7,2.0139807E7,2.082586E7,2.1501321E7,2.2176593E7,2.2884399E7,2.3636527E7,2.4424056E7,2.519784E7,2.6006559E7,2.6802659E7,2.7577878E7,2.8407448E7,2.8616515E7,2.8391607E7,2.8971036E7,3.0058206E7,3.1045366E7,3.2161424E7,3.3654842E7,3.5281989E7,3.6550059E7,3.7560535E7,3.8469627E7,3.9337353E7,4.0265624E7,4.1192171E7,4.2116605E7,4.3071211E7,4.4070551E7,4.5074049E7,4.6042015E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PYF,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,French Polynesia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,83671.0,85434.0,87261.0,89737.0,92823.0,96017.0,99320.0,102754.0,106353.0,110111.0,114010.0,117945.0,121886.0,125897.0,129960.0,134045.0,138114.0,142313.0,146821.0,151569.0,156471.0,161506.0,166646.0,171750.0,176469.0,180988.0,185669.0,190449.0,195193.0,199643.0,203776.0,207744.0,211559.0,215219.0,218738.0,222118.0,225489.0,229121.0,232891.0,236595.0,240337.0,244097.0,247775.0,251637.0,255654.0,259507.0,263223.0,266438.0,268379.0,269481.0,270580.0,271727.0,273084.0,274728.0,276387.0,277866.0,279178.0,280087.0,279815.0,279034.0,279209.0,279792.0,280378.0,281118.0,281807.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,591465.0,603067.0,615759.0,629589.0,644530.0,660558.0,677655.0,696045.0,715542.0,736120.0,757868.0,780584.0,804399.0,828928.0,854320.0,881032.0,906566.0,931104.0,947269.0,962825.0,981434.0,992500.0,1010308.0,1037511.0,1065989.0,1096890.0,1131081.0,1167889.0,1209696.0,1288947.0,1369303.0,1415684.0,1461322.0,1508697.0,1556304.0,1602170.0,1646103.0,1689264.0,1732745.0,1776368.0,1818647.0,1857048.0,1889970.0,1917464.0,1942082.0,1966582.0,1991888.0,2018600.0,2047056.0,2077394.0,2109811.0,2146325.0,2194654.0,2252508.0,2312139.0,2374300.0,2439213.0,2506853.0,2577327.0,2650494.0,2728762.0,2810548.0,2889662.0,2963095.0,3030131.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Chile,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8153350.0,8324802.0,8497059.0,8670144.0,8842525.0,9012938.0,9181722.0,9348939.0,9514716.0,9680282.0,9845344.0,1.0009701E7,1.0174678E7,1.0340362E7,1.0505817E7,1.0671559E7,1.0838251E7,1.1005519E7,1.1172695E7,1.1339779E7,1.150855E7,1.1678717E7,1.1850214E7,1.2026138E7,1.2207733E7,1.2395274E7,1.2588914E7,1.279015E7,1.2999424E7,1.3215005E7,1.3437176E7,1.3662491E7,1.3884577E7,1.4102276E7,1.4316256E7,1.4527381E7,1.4734046E7,1.4932434E7,1.5127799E7,1.5319313E7,1.5503635E7,1.5683849E7,1.5857925E7,1.6024752E7,1.6187322E7,1.6348778E7,1.6509195E7,1.6671581E7,1.6838988E7,1.7009731E7,1.7181464E7,1.7351816E7,1.7519119E7,1.7687006E7,1.7864195E7,1.8047625E7,1.8267221E7,1.8558868E7,1.8893191E7,1.9197744E7,1.9370624E7,1.9456334E7,1.9553036E7,1.9658835E7,1.9764771E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.08671107E8,2.14582669E8,2.20668336E8,2.26899749E8,2.33255631E8,2.3970869E8,2.46239963E8,2.52838271E8,2.59494716E8,2.66211242E8,2.72962813E8,2.79784152E8,2.86726529E8,2.93783764E8,3.00937685E8,3.08171037E8,3.15490913E8,3.2295421E8,3.30579364E8,3.38302777E8,3.46105657E8,3.53922621E8,3.61763155E8,3.69728268E8,3.7777726E8,3.85830246E8,3.9386244E8,4.01890697E8,4.0994561E8,4.18004229E8,4.26091608E8,4.3413878E8,4.42150885E8,4.50131381E8,4.58042874E8,4.65939463E8,4.73775482E8,4.81555614E8,4.8934627E8,4.97065139E8,5.04556065E8,5.11809816E8,5.18881965E8,5.25787222E8,5.32556401E8,5.39188798E8,5.45805913E8,5.5239965E8,5.58968822E8,5.65454932E8,5.71822092E8,5.78171855E8,5.84524334E8,5.90809938E8,5.97023419E8,6.03091701E8,6.09017063E8,6.14776664E8,6.2027443E8,6.25467307E8,6.30051021E8,6.3386261E8,6.37837815E8,6.42397939E8,6.47003746E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.07919318E8,5.20416897E8,5.33162544E8,5.46111213E8,5.5936141E8,5.72498343E8,5.85381018E8,5.98618725E8,6.12171905E8,6.25773349E8,6.40078209E8,6.54081362E8,6.68383197E8,6.84000704E8,7.00247383E8,7.17092514E8,7.34217635E8,7.51760482E8,7.69329109E8,7.87440583E8,8.06369775E8,8.2563856E8,8.45349352E8,8.65442337E8,8.85894499E8,9.06622025E8,9.27646189E8,9.48802143E8,9.70044151E8,9.91571016E8,1.013297018E9,1.035058149E9,1.05707457E9,1.079256381E9,1.101305517E9,1.123515559E9,1.145998648E9,1.168625898E9,1.19140593E9,1.214263809E9,1.237185482E9,1.260149056E9,1.282584796E9,1.30434779E9,1.325950587E9,1.346886384E9,1.367187349E9,1.386949456E9,1.406047164E9,1.4253702E9,1.44496701E9,1.464372623E9,1.483553073E9,1.501661991E9,1.519839246E9,1.537370078E9,1.555111864E9,1.572520427E9,1.589164714E9,1.605412986E9,1.621073417E9,1.634785356E9,1.648009565E9,1.662580579E9,1.677384532E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9.1540853E7,9.3931683E7,9.6428599E7,9.9038509E7,1.0172976E8,1.04494008E8,1.07403055E8,1.10491709E8,1.13712171E8,1.17053219E8,1.20469263E8,1.2395081E8,1.2753556E8,1.3133566E8,1.35282861E8,1.39495837E8,1.44014135E8,1.48599336E8,1.53568663E8,1.59054118E8,1.64657321E8,1.70015485E8,1.75370356E8,1.80973288E8,1.86733957E8,1.92563243E8,1.98509771E8,2.04524595E8,2.10269696E8,2.15969068E8,2.23184294E8,2.28402316E8,2.34321565E8,2.40926205E8,2.47626514E8,2.53952538E8,2.60229121E8,2.66565183E8,2.73094199E8,2.79709634E8,2.86548096E8,2.93580252E8,3.00691509E8,3.07815105E8,3.15060277E8,3.22628451E8,3.3052631E8,3.38947976E8,3.47684619E8,3.56386673E8,3.63568534E8,3.72054934E8,3.81030177E8,3.90954281E8,4.00231008E8,4.10190679E8,4.19808341E8,4.28315886E8,4.3599806E8,4.44281315E8,4.53723239E8,4.60646603E8,4.71352066E8,4.82105978E8,4.92612632E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Nicaragua,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1782370.0,1836451.0,1892320.0,1950159.0,2010176.0,2072681.0,2137820.0,2205567.0,2275836.0,2348398.0,2423065.0,2499825.0,2573578.0,2649278.0,2732075.0,2816943.0,2903851.0,2992534.0,3080314.0,3164525.0,3252403.0,3345674.0,3438745.0,3530282.0,3619104.0,3706479.0,3794157.0,3882164.0,3972320.0,4066476.0,4162559.0,4259637.0,4357026.0,4453732.0,4549316.0,4642931.0,4729974.0,4809573.0,4883655.0,4954018.0,5022633.0,5087825.0,5149909.0,5210963.0,5272912.0,5342105.0,5418855.0,5497243.0,5576593.0,5656601.0,5737450.0,5819051.0,5901287.0,5983845.0,6066492.0,6149417.0,6232666.0,6316231.0,6400080.0,6483657.0,6565267.0,6644741.0,6730654.0,6823613.0,6916140.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2517286.0,2559223.0,2604659.0,2652908.0,2704003.0,2757936.0,2814317.0,2872997.0,2934257.0,2998222.0,3065057.0,3134767.0,3207543.0,3283496.0,3362633.0,3445407.0,3532196.0,3623202.0,3718305.0,3818528.0,3925251.0,4038307.0,4156596.0,4278978.0,4405895.0,4538012.0,4675420.0,4818486.0,4967341.0,5121657.0,5281479.0,5446932.0,5617844.0,5872706.0,6096506.0,6226773.0,6391858.0,6583365.0,6789489.0,7002818.0,7221619.0,7445596.0,7675426.0,7913070.0,8159094.0,8426144.0,8693242.0,8953969.0,9228466.0,9509423.0,9797484.0,1.0093623E7,1.0397657E7,1.0708834E7,1.1030004E7,1.1360681E7,1.1697842E7,1.203978E7,1.2383347E7,1.2726755E7,1.3070169E7,1.3413417E7,1.3759501E7,1.4111034E7,1.4462724E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Marshall Islands,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,14703.0,15219.0,15755.0,16302.0,16852.0,17402.0,17927.0,18655.0,19862.0,21305.0,22530.0,23366.0,23992.0,24581.0,25296.0,26154.0,27021.0,27906.0,28809.0,29738.0,30774.0,32017.0,33397.0,34811.0,36264.0,37761.0,39286.0,40828.0,42321.0,43586.0,44629.0,45568.0,46388.0,47093.0,47712.0,48266.0,48775.0,49259.0,49717.0,50202.0,50706.0,51123.0,51425.0,51639.0,51791.0,51906.0,51992.0,52035.0,52030.0,52019.0,52044.0,51907.0,51419.0,50681.0,49796.0,48800.0,47709.0,46529.0,45285.0,44007.0,42706.0,41367.0,40077.0,38827.0,37548.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9.1401309E7,9.2231375E7,9.3008589E7,9.3840016E7,9.4715795E7,9.5440988E7,9.6146336E7,9.704327E7,9.7884022E7,9.860663E7,9.9134548E7,9.9635258E7,1.00357161E8,1.0111268E8,1.01939916E8,1.02860571E8,1.03776068E8,1.04616884E8,1.05329397E8,1.05948616E8,1.06541316E8,1.07129392E8,1.0773038E8,1.08297837E8,1.08838073E8,1.09338285E8,1.09824166E8,1.10296425E8,1.1068674E8,1.1080164E8,1.10743128E8,1.10469467E8,1.10111454E8,1.10041924E8,1.10021594E8,1.09864246E8,1.09626194E8,1.09422013E8,1.0923834E8,1.09060951E8,1.08447824E8,1.07660041E8,1.06959751E8,1.06624167E8,1.06331716E8,1.06041911E8,1.05772481E8,1.05378748E8,1.05001883E8,1.04800475E8,1.04421447E8,1.04174038E8,1.03929494E8,1.03570062E8,1.03280478E8,1.02973167E8,1.02647939E8,1.02337501E8,1.02074201E8,1.01864274E8,1.01215763E8,1.00205732E8,1.00071871E8,1.00183707E8,1.00061963E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Hong Kong SAR, China","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3094840.0,3168100.0,3305200.0,3420900.0,3504600.0,3597900.0,3629900.0,3722800.0,3802700.0,3863900.0,3959000.0,4045300.0,4123600.0,4241600.0,4377800.0,4461600.0,4518000.0,4583700.0,4667500.0,4929700.0,5063100.0,5183400.0,5264500.0,5345100.0,5397900.0,5456200.0,5524600.0,5580500.0,5627600.0,5686200.0,5704500.0,5752000.0,5800500.0,5901000.0,6035400.0,6156100.0,6435500.0,6489300.0,6543700.0,6606500.0,6665000.0,6714300.0,6744100.0,6730800.0,6783500.0,6813200.0,6857100.0,6916300.0,6957800.0,6972800.0,7024200.0,7071600.0,7150100.0,7178900.0,7229500.0,7291300.0,7336600.0,7393200.0,7452600.0,7507900.0,7481000.0,7413100.0,7346100.0,7536100.0,7524100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,IBRD only,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.893704624E9,1.91561308E9,1.950274734E9,1.996753344E9,2.043309631E9,2.090209567E9,2.139608511E9,2.188950141E9,2.239610101E9,2.292098651E9,2.346056161E9,2.40100815E9,2.454764228E9,2.508370507E9,2.561343989E9,2.613194091E9,2.664387118E9,2.714845767E9,2.765565797E9,2.816995104E9,2.869277824E9,2.923255528E9,2.980033813E9,3.037252917E9,3.094477559E9,3.152581662E9,3.212177926E9,3.273388723E9,3.334875641E9,3.395765359E9,3.455533853E9,3.513390696E9,3.568890021E9,3.62292438E9,3.675872938E9,3.728290191E9,3.780446473E9,3.832391543E9,3.884078902E9,3.934521819E9,3.983328255E9,4.031080605E9,4.077229003E9,4.122775918E9,4.168676771E9,4.214082145E9,4.258827055E9,4.30206755E9,4.346234014E9,4.391389527E9,4.436714947E9,4.483152627E9,4.532100585E9,4.581958556E9,4.630607878E9,4.676773551E9,4.72156697E9,4.765773411E9,4.80698182E9,4.845075024E9,4.878296727E9,4.905212516E9,4.9281963E9,4.95221219E9,4.979421568E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Low income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.14749038E8,1.17449222E8,1.20247507E8,1.23153845E8,1.26203534E8,1.29388226E8,1.32707292E8,1.36209201E8,1.39862334E8,1.43593621E8,1.47417297E8,1.51313255E8,1.55206976E8,1.59304515E8,1.63605392E8,1.67964187E8,1.72393281E8,1.7695714E8,1.82134871E8,1.87656318E8,1.92424417E8,1.96030673E8,2.00239487E8,2.05645993E8,2.11255335E8,2.16877271E8,2.22444478E8,2.28079094E8,2.33656588E8,2.39520711E8,2.45338485E8,2.50935723E8,2.57817106E8,2.65888248E8,2.73508544E8,2.81169146E8,2.89332496E8,2.97416997E8,3.05718387E8,3.1432597E8,3.22668237E8,3.31269527E8,3.41035328E8,3.51244442E8,3.61305645E8,3.71788197E8,3.83041001E8,3.94448347E8,4.05862712E8,4.17577386E8,4.29515596E8,4.41658754E8,4.53652889E8,4.65087882E8,4.76470767E8,4.88308267E8,5.01149314E8,5.14890519E8,5.29522043E8,5.44980983E8,5.60643073E8,5.76076618E8,5.91481496E8,6.07774703E8,6.24608098E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Seychelles,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,41700.0,42889.0,44042.0,45176.0,46322.0,47500.0,48699.0,49911.0,51134.0,52365.0,53600.0,54695.0,56029.0,56892.0,57937.0,59292.0,60504.0,61786.0,62150.0,62686.0,63261.0,64035.0,64413.0,64335.0,64717.0,65244.0,65652.0,68499.0,68755.0,69167.0,69507.0,70439.0,70763.0,72253.0,74205.0,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83723.0,82781.0,82475.0,82858.0,84600.0,85033.0,86956.0,87298.0,89770.0,87441.0,88303.0,89949.0,91359.0,93419.0,94677.0,95843.0,96762.0,97625.0,98462.0,99258.0,119878.0,119773.0,121354.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2058020.0,2103327.0,2147227.0,2188895.0,2228000.0,2265287.0,2301871.0,2337695.0,2373073.0,2408469.0,2437590.0,2460611.0,2484742.0,2510584.0,2538164.0,2566998.0,2596491.0,2626298.0,2656211.0,2683035.0,2708675.0,2735987.0,2763101.0,2791207.0,2820518.0,2850787.0,2883057.0,2916306.0,2948891.0,2970039.0,2977912.0,2981566.0,2980965.0,2975966.0,2966745.0,2953200.0,2947293.0,2936413.0,2935227.0,2930622.0,2924668.0,2918135.0,2911385.0,2903198.0,2896023.0,2888985.0,2880967.0,2874299.0,2868833.0,2865213.0,2862354.0,2860699.0,2860324.0,2859558.0,2857815.0,2835978.0,2803186.0,2755189.0,2707203.0,2664224.0,2635130.0,2595809.0,2528654.0,2457783.0,2402306.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Trinidad and Tobago,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,844943.0,863144.0,880194.0,896804.0,912963.0,928425.0,942937.0,956418.0,969006.0,980706.0,991471.0,1002585.0,1014921.0,1027851.0,1040761.0,1053469.0,1066311.0,1079554.0,1093380.0,1107639.0,1121744.0,1135132.0,1147927.0,1160534.0,1172984.0,1187366.0,1203124.0,1217364.0,1230069.0,1241600.0,1252208.0,1262171.0,1271674.0,1280466.0,1288341.0,1295169.0,1300928.0,1305836.0,1310225.0,1314708.0,1319774.0,1325567.0,1332011.0,1338709.0,1345380.0,1294494.0,1297944.0,1303188.0,1308587.0,1310106.0,1317714.0,1328019.0,1335194.0,1340557.0,1345343.0,1349667.0,1353895.0,1356633.0,1359193.0,1363985.0,1366725.0,1367558.0,1365805.0,1367510.0,1368333.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,New Zealand,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2371800.0,2419700.0,2482000.0,2531800.0,2585400.0,2628400.0,2675900.0,2724100.0,2748100.0,2772800.0,2810700.0,2853000.0,2903900.0,2961300.0,3023700.0,3083100.0,3110500.0,3120200.0,3121200.0,3109000.0,3112900.0,3124900.0,3156100.0,3199300.0,3227100.0,3247100.0,3246300.0,3274400.0,3283400.0,3299200.0,3329800.0,3495100.0,3531700.0,3572200.0,3620000.0,3673400.0,3732000.0,3781300.0,3815000.0,3835100.0,3857700.0,3880500.0,3948500.0,4027200.0,4087500.0,4133900.0,4184600.0,4223800.0,4259800.0,4302600.0,4350700.0,4384000.0,4408100.0,4442100.0,4516500.0,4609400.0,4714100.0,4813600.0,4900600.0,4970300.0,5072400.0,5084600.0,5081700.0,5200000.0,5287500.0
