FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887694871821923,1.35756354873091,1.78737129490638,1.21146756416165,5.380667662739,2.05287472459466,1.57138079477765,0.980455778372783,2.48841060396514,1.45894456168779,2.61428062369705,1.84451354161154,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560182947.0,1447037301.0,2154684573.1,2926097741.33,3452000452.26,3932526441.26,4763060628.58,3762657152.8,8221252213.57,9273897089.5225,7101129871.0,15153849646.16,13025748577.39,22363850360.93,7954873468.98,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069800000.0,5803517377.26,9249813023.64,7356358558.72919,38297402907.9781,17166599796.9033,16241656847.561,10949995662.0,29438870665.3697,17894973373.3892,34468723474.1706,25408826122.9337,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069800000.0,5803517377.26,9249813023.64,7356358558.72919,38297402907.9781,17166599796.9033,16241656847.561,10949995662.0,29438870665.3695,17894973373.3892,34468723474.1706,25408826122.9337,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143691600.0,2351516925.0,5317286582.38,2593297930.14919,34534745755.1781,8945347583.33333,6967759758.03853,3848865791.0,14285021019.2088,4869224795.9992,12104873113.2406,17453952653.9537,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069800000.0,5803517377.26,9249813023.64,7356358558.72919,38297402907.9781,17166599796.9033,16241656847.561,10949995662.0,29438870665.3695,17894973373.3892,34468723474.1706,25408826122.9337,,,,,,
A,Annual,AFG,Afghanistan,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A,Annual,AGO,Angola,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46859390104062,4.44850053084969,3.72717059461882,4.52542104132448,3.06548653439463,4.82862395789974,16.1122143362325,15.6417395326496,17.6901752333477,9.94854505250591,12.834671386729,22.7213411457838,25.4259904699365,18.7181124865359,15.9230925861436,14.4328654162554,15.6601606744072,10.530393999381,9.0470209575606,8.35496126149851,7.6518389510015,,,,
A,Annual,AGO,Angola,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452977114171689,0.963763407942048,1.05865451726666,1.14284707005608,1.24236696360154,0.86668383380283,3.82475285133344,4.17710074821332,5.55743872513525,3.5622674112202,4.36835422620964,7.75897232028382,8.62822605627191,5.65759376950862,6.34134728796396,5.95695195381559,3.89947178645498,2.24704018454372,2.09375100116718,1.61440510945031,1.42751094995522,,,,
